#Subj:	10841
#Run:	1
#Age:	21
#Gender:	male
#02-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	   1	 155	   9	   0	1.396440e+03	  68	   0	5.066510e-01	3.446674e+01	3744	fear	fear_2.png	
CEVR	   1	 156	   9	   0	1.402499e+03	 132	 132	2.749469e-01	3.617516e+01	1590	fear	fear_15.png	
CEVR	   1	 157	   9	   0	1.409324e+03	 135	 135	2.726890e-01	3.672731e+01	1551	fear	fear_1.png	
CEVR	   1	 158	   9	   0	1.416628e+03	 132	   0	2.800000e-01	  37	1675	fear	fear_13.png	
CEVR	   1	 159	   9	   0	1.423696e+03	 116	   0	3.328193e-01	3.866410e+01	2409	fear	fear_6.png	
CEVR	   1	 160	   9	   0	1.431754e+03	  79	   0	4.457831e-01	3.521687e+01	3395	fear	fear_11.png	
CEVR	   1	 161	   9	   0	1.438288e+03	 105	   0	3.444149e-01	3.631117e+01	2540	fear	fear_17.png	
CEVR	   1	 162	   9	   0	1.444829e+03	 153	   0	2.421919e-01	3.700000e+01	 953	fear	fear_9.png	
CEVR	   1	 163	   9	   0	1.451470e+03	 134	   0	2.746554e-01	3.672534e+01	1585	fear	fear_8.png	
CEVR	   1	 164	   9	   0	1.459879e+03	  78	   0	4.638252e-01	3.607235e+01	3508	fear	fear_10.png	
CEVR	   1	 165	   9	   0	1.465851e+03	 175	   0	2.140496e-01	3.742810e+01	 250	fear	fear_20.png	
CEVR	   1	 166	   9	   0	1.473356e+03	  70	   0	5.445753e-01	3.808915e+01	3922	fear	fear_14.png	
CEVR	   1	 167	   9	   0	1.480645e+03	  66	  66	5.371215e-01	3.538864e+01	3889	fear	fear_4.png	
CEVR	   1	 168	   9	   0	1.489431e+03	  75	  75	5.277099e-01	3.963855e+01	3846	fear	fear_5.png	
DEV	   1	 169	   8	   0	1.561253e+03	  79	   0	2.967973e-01	2.347550e+01	3790	scram	scram_13.png	
DEV	   1	 170	   8	   0	1.566314e+03	  72	  72	8.430275e-01	6.075556e+01	 204	scram	scram_11.png	
DEV	   1	 171	   8	   0	1.572811e+03	  64	  64	8.765688e-01	5.577724e+01	  83	scram	scram_9.png	
DEV	   1	 172	   8	   0	1.579260e+03	  73	   0	6.913179e-01	5.055299e+01	 799	scram	scram_16.png	
DEV	   1	 173	   8	   0	1.585435e+03	  65	   0	8.394707e-01	5.474279e+01	 217	scram	scram_3.png	
DEV	   1	 174	   8	   0	1.591825e+03	  79	  79	5.159315e-01	4.063536e+01	1683	scram	scram_10.png	
DEV	   1	 175	   8	   0	1.598222e+03	  74	  74	5.472030e-01	4.046981e+01	1499	scram	scram_20.png	
DEV	   1	 176	   8	   0	1.604852e+03	  78	  78	5.033284e-01	3.930355e+01	1762	scram	scram_4.png	
DEV	   1	 177	   8	   0	1.612174e+03	  79	  79	5.078983e-01	4.010812e+01	1733	scram	scram_17.png	
DEV	   1	 178	   8	   0	1.618955e+03	  77	   0	4.936239e-01	3.817686e+01	1825	scram	scram_8.png	
DEV	   1	 179	   8	   0	1.627033e+03	  79	  79	3.906564e-01	3.093880e+01	2660	scram	scram_19.png	
DEV	   1	 180	   8	   0	1.634728e+03	  82	  82	3.909540e-01	3.213174e+01	2657	scram	scram_21.png	
