#Subj:	11188
#Run:	1
#Age:	30
#Gender:	male
#28-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEV	1	203	5	0	1.769265e+03	98	0	3.761429e-01	3.700000e+01	3667	happy	happy_6.png
CEV	1	204	5	0	1.777371e+03	100	0	3.704286e-01	37	3707	happy	happy_16.png
CEV	1	205	5	0	1.784960e+03	81	0	4.610000e-01	3.746100e+01	3073	happy	happy_21.png
CEV	1	206	5	0	1.792133e+03	57	0	6.124286e-01	3.516271e+01	2013	happy	happy_8.png
CEV	1	207	5	0	1.799163e+03	100	0	3.634286e-01	3.627314e+01	3756	happy	happy_10.png
CEV	1	208	5	0	1.805461e+03	56	56	6.872857e-01	3.837457e+01	1489	happy	happy_1.png
CEV	1	209	5	0	1.812584e+03	99	99	3.658571e-01	3.626829e+01	3739	happy	happy_20.png
CEV	1	210	5	0	1.820063e+03	73	0	5.212857e-01	3.804257e+01	2651	happy	happy_14.png
IEV	1	211	6	0	1.890704e+03	109	0	4.518629e-01	4.921224e+01	3639	scram	scram_1.png
IEV	1	212	6	0	1.896796e+03	22	22	8.862417e-01	1.934382e+01	675	scram	scram_2.png
IEV	1	213	6	0	1.902770e+03	25	25	8.657742e-01	2.150302e+01	1038	scram	scram_20.png
IEV	1	214	6	0	1.909144e+03	46	46	7.545535e-01	3.502202e+01	2039	scram	scram_19.png
IEV	1	215	6	0	1.915950e+03	56	56	6.783928e-01	3.774543e+01	2501	scram	scram_21.png
IEV	1	216	6	0	1.923851e+03	79	0	5.656290e-01	4.464050e+01	3089	scram	scram_16.png
IEV	1	217	6	0	1.930649e+03	60	0	6.444767e-01	3.870562e+01	2686	scram	scram_11.png
IEV	1	218	6	0	1.936576e+03	19	19	8.912570e-01	1.668167e+01	542	scram	scram_10.png
IEV	1	219	6	0	1.943071e+03	28	28	8.266622e-01	2.279965e+01	1479	scram	scram_9.png
IEV	1	220	6	0	1.949930e+03	85	85	5.411905e-01	4.593243e+01	3209	scram	scram_3.png
IEV	1	221	6	0	1.957635e+03	88	0	5.230811e-01	4.580160e+01	3297	scram	scram_13.png
IEV	1	222	6	0	1.965495e+03	106	0	4.585508e-01	4.845532e+01	3607	scram	scram_15.png
IEV	1	223	6	0	1.972771e+03	21	0	8.657034e-01	1.804967e+01	1039	scram	scram_17.png
IEV	1	224	6	0	1.978859e+03	41	0	7.509387e-01	3.080019e+01	2063	scram	scram_8.png
IEV	1	225	6	0	1.985997e+03	55	55	6.670350e-01	3.651608e+01	2564	scram	scram_5.png
IEV	1	226	6	0	1.992797e+03	51	51	6.812439e-01	3.482365e+01	2485	scram	scram_7.png
