#Subj:	11184
#Run:	1
#Age:	24
#Gender:	female
#21-Jun-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	1	132	4	0	1.146181e+03	115	0	3.242364e-01	3.732424e+01	2306	scram	scram_5.png
CEVR	1	133	4	0	1.151835e+03	171	0	2.204631e-01	3.766139e+01	426	scram	scram_21.png
CEVR	1	134	4	0	1.157613e+03	152	0	2.387977e-01	3.628361e+01	877	scram	scram_3.png
CEVR	1	135	4	0	1.163613e+03	141	141	2.709205e-01	3.808368e+01	1520	scram	scram_14.png
CEVR	1	136	4	0	1.170005e+03	137	137	2.701293e-01	37	1506	scram	scram_17.png
CEVR	1	137	4	0	1.177330e+03	140	0	2.737265e-01	3.836863e+01	1569	scram	scram_12.png
CEVR	1	138	4	0	1.184658e+03	124	0	2.992144e-01	37	1972	scram	scram_20.png
CEVR	1	139	4	0	1.192161e+03	104	0	3.429555e-01	3.562818e+01	2524	scram	scram_13.png
CEVR	1	140	4	0	1.199227e+03	94	94	3.754712e-01	3.512264e+01	2851	scram	scram_8.png
CEVR	1	141	4	0	1.205788e+03	99	99	3.740612e-01	37	2838	scram	scram_18.png
CEVR	1	142	4	0	1.213389e+03	105	0	3.619340e-01	3.808580e+01	2722	scram	scram_10.png
CEVR	1	143	4	0	1.221255e+03	95	95	3.982165e-01	3.779643e+01	3048	scram	scram_15.png
CEVR	1	144	4	0	1.228642e+03	94	0	4.036783e-01	3.780736e+01	3092	scram	scram_16.png
CEVR	1	145	4	0	1.235909e+03	92	0	4.245902e-01	3.912295e+01	3250	scram	scram_1.png
CEVR	1	146	4	0	1.243765e+03	85	0	4.509053e-01	3.835272e+01	3428	scram	scram_7.png
CEVR	1	147	4	0	1.251298e+03	77	0	4.764533e-01	3.652355e+01	3582	scram	scram_6.png
CEVR	1	148	4	0	1.259448e+03	68	68	5.147059e-01	3.494118e+01	3784	scram	scram_16.png
CEVR	1	149	4	0	1.266212e+03	164	0	2.211407e-01	3.633658e+01	444	scram	scram_15.png
CEVR	1	150	4	0	1.273917e+03	77	0	5.021326e-01	3.850640e+01	3721	scram	scram_8.png
CEVR	1	151	4	0	1.280283e+03	146	0	2.463382e-01	3.601465e+01	1043	scram	scram_4.png
CEVR	1	152	4	0	1.286778e+03	131	0	2.817055e-01	37	1703	scram	scram_1.png
CEVR	1	153	4	0	1.293621e+03	131	0	2.877138e-01	3.757543e+01	1799	scram	scram_5.png
CEVR	1	154	4	0	1.300520e+03	118	0	3.093645e-01	3.638127e+01	2114	scram	scram_9.png
CEVR	1	155	4	0	1.306981e+03	117	0	3.035631e-01	3.548218e+01	2034	scram	scram_10.png
CEVR	1	156	4	0	1.313363e+03	118	118	3.066540e-01	3.608004e+01	2077	scram	scram_21.png
CEVR	1	157	4	0	1.320692e+03	123	123	2.989381e-01	3.670106e+01	1968	scram	scram_18.png
CEVR	1	158	4	0	1.327260e+03	122	0	3.043478e-01	37	2045	scram	scram_11.png
CEVR	1	159	4	0	1.333989e+03	129	0	2.990072e-01	3.849504e+01	1969	scram	scram_2.png
CEVR	1	160	4	0	1.340775e+03	122	0	2.925892e-01	3.582964e+01	1874	scram	scram_7.png
CEVR	1	161	4	0	1.347277e+03	118	0	3.095124e-01	3.638098e+01	2116	scram	scram_13.png
CEVR	1	162	4	0	1.354331e+03	122	0	3.022170e-01	37	2015	scram	scram_3.png
CEVR	1	163	4	0	1.361581e+03	93	0	3.937367e-01	3.660626e+01	3011	scram	scram_14.png
CEVR	1	164	4	0	1.368828e+03	92	0	3.927813e-01	3.621444e+01	3003	scram	scram_19.png
CEVR	1	165	4	0	1.375481e+03	90	0	4.196371e-01	3.783927e+01	3214	scram	scram_17.png
CEVR	1	166	4	0	1.383529e+03	85	0	4.473230e-01	3.789465e+01	3405	scram	scram_6.png
CEVR	1	167	4	0	1.390884e+03	91	91	3.945765e-01	3.581627e+01	3018	scram	scram_20.png
CEVR	1	168	4	0	1.399202e+03	95	95	4.101996e-01	3.905100e+01	3143	scram	scram_12.png
CEV	1	169	5	0	1.469426e+03	48	48	6.938571e-01	3.353071e+01	1443	happy	happy_19.png
CEV	1	170	5	0	1.476031e+03	63	0	6.261429e-01	3.950457e+01	1917	happy	happy_15.png
CEV	1	171	5	0	1.482921e+03	65	65	5.448571e-01	3.536543e+01	2486	happy	happy_18.png
CEV	1	172	5	0	1.490187e+03	71	0	5.230000e-01	37	2639	happy	happy_13.png
CEV	1	173	5	0	1.497452e+03	76	0	4.660000e-01	3.560200e+01	3038	happy	happy_8.png
CEV	1	174	5	0	1.505373e+03	83	83	4.505714e-01	3.745057e+01	3146	happy	happy_11.png
CEV	1	175	5	0	1.512283e+03	84	0	4.260000e-01	3.572200e+01	3318	happy	happy_12.png
CEV	1	176	5	0	1.520235e+03	96	96	3.845714e-01	37	3608	happy	happy_7.png
CEV	1	177	5	0	1.528200e+03	106	106	3.527143e-01	3.735271e+01	3831	happy	happy_3.png
CEV	1	178	5	0	1.534595e+03	42	42	8.578571e-01	3.614214e+01	295	happy	happy_20.png
CEV	1	179	5	0	1.540471e+03	41	41	8.635714e-01	3.527286e+01	255	happy	happy_9.png
CEV	1	180	5	0	1.546633e+03	44	44	8.677143e-01	3.786771e+01	226	happy	happy_17.png
CEV	1	181	5	0	1.552399e+03	47	0	8.378571e-01	3.951357e+01	435	happy	happy_6.png
CEV	1	182	5	0	1.558042e+03	49	49	7.872857e-01	3.857457e+01	789	happy	happy_2.png
CEV	1	183	5	0	1.565366e+03	51	51	7.354286e-01	3.773543e+01	1152	happy	happy_4.png
CEV	1	184	5	0	1.572484e+03	56	0	7.091429e-01	3.983657e+01	1336	happy	happy_5.png
CEV	1	185	5	0	1.579149e+03	56	56	6.957143e-01	3.908714e+01	1430	happy	happy_1.png
CEV	1	186	5	0	1.585365e+03	55	55	6.811429e-01	3.768114e+01	1532	happy	happy_14.png
CEV	1	187	5	0	1.592160e+03	55	55	6.584286e-01	3.634157e+01	1691	happy	happy_16.png
CEV	1	188	5	0	1.598569e+03	54	54	6.544286e-01	3.503671e+01	1719	happy	happy_10.png
CEV	1	189	5	0	1.605434e+03	57	57	6.385714e-01	3.636143e+01	1830	happy	happy_21.png
CEV	1	190	5	0	1.612522e+03	62	62	6.037143e-01	3.760371e+01	2074	happy	happy_9.png
CEV	1	191	5	0	1.618782e+03	48	48	8.114286e-01	3.862286e+01	620	happy	happy_7.png
CEV	1	192	5	0	1.624397e+03	51	51	7.387143e-01	3.773871e+01	1129	happy	happy_18.png
CEV	1	193	5	0	1.631339e+03	51	51	6.737143e-01	3.430514e+01	1584	happy	happy_15.png
CEV	1	194	5	0	1.637765e+03	66	0	5.640000e-01	3.700000e+01	2352	happy	happy_17.png
CEV	1	195	5	0	1.644278e+03	47	0	7.680000e-01	3.623200e+01	924	happy	happy_3.png
CEV	1	196	5	0	1.650130e+03	55	0	6.998571e-01	3.839971e+01	1401	happy	happy_5.png
CEV	1	197	5	0	1.656246e+03	43	43	8.527143e-01	37	331	happy	happy_2.png
CEV	1	198	5	0	1.661946e+03	39	39	8.572857e-01	3.357086e+01	299	happy	happy_13.png
CEV	1	199	5	0	1.667999e+03	48	48	8.142857e-01	3.944286e+01	600	happy	happy_12.png
CEV	1	200	5	0	1.674094e+03	44	44	7.745714e-01	3.390171e+01	878	happy	happy_11.png
CEV	1	201	5	0	1.680657e+03	40	40	8.682857e-01	3.439514e+01	222	happy	happy_4.png
CEV	1	202	5	0	1.689110e+03	88	0	4.141429e-01	3.658586e+01	3401	happy	happy_19.png
CEV	1	203	5	0	1.695176e+03	43	0	8.672857e-01	37	229	happy	happy_6.png
CEV	1	204	5	0	1.702590e+03	65	0	5.680000e-01	37	2324	happy	happy_16.png
CEV	1	205	5	0	1.708881e+03	45	0	8.321429e-01	3.783214e+01	475	happy	happy_21.png
CEV	1	206	5	0	1.715629e+03	48	48	7.297143e-01	3.481086e+01	1192	happy	happy_8.png
CEV	1	207	5	0	1.721558e+03	53	53	6.785714e-01	3.564286e+01	1550	happy	happy_10.png
