#Subj:	11059
#Run:	1
#Age:	21
#Gender:	female
#15-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
IEV	   1	  88	  10	   0	1.206590e+03	  28	  28	8.674475e-01	2.387983e+01	1014	happy	happy_14.png	
IEV	   1	  89	  10	   0	1.212893e+03	  27	  27	8.451927e-01	2.321369e+01	1292	happy	happy_17.png	
IEV	   1	  90	  10	   0	1.218425e+03	  18	  18	8.962322e-01	1.570581e+01	 356	happy	happy_5.png	
IEV	   1	  91	  10	   0	1.226036e+03	 114	   0	4.374480e-01	4.984016e+01	3708	happy	happy_8.png	
IEV	   1	  92	  10	   0	1.233641e+03	  88	  88	5.276211e-01	4.662159e+01	3275	happy	happy_13.png	
IEV	   1	  93	  10	   0	1.241503e+03	  82	   0	5.409855e-01	4.432003e+01	3210	happy	happy_6.png	
IEV	   1	  94	  10	   0	1.249400e+03	 112	 112	4.489372e-01	5.023923e+01	3653	happy	happy_15.png	
IEV	   1	  95	  10	   0	1.257164e+03	 107	   0	4.581328e-01	4.893265e+01	3609	happy	happy_2.png	
IEV	   1	  96	  10	   0	1.264823e+03	  93	   0	4.994466e-01	4.649178e+01	3411	happy	happy_7.png	
IEV	   1	  97	  10	   0	1.272127e+03	  76	   0	5.650222e-01	4.297832e+01	3092	happy	happy_4.png	
IEV	   1	  98	  10	   0	1.280351e+03	 131	   0	3.950090e-01	5.156991e+01	3912	happy	happy_10.png	
IEV	   1	  99	  10	   0	1.286654e+03	  15	  15	8.928798e-01	1.369637e+01	 490	happy	happy_21.png	
IEV	   1	 100	  10	   0	1.293329e+03	  17	  17	8.780964e-01	1.536511e+01	 842	happy	happy_20.png	
IEV	   1	 101	  10	   0	1.300293e+03	  28	  28	8.524986e-01	2.404458e+01	1209	happy	happy_9.png	
IEV	   1	 102	  10	   0	1.307481e+03	  29	  29	8.290956e-01	2.418996e+01	1456	happy	happy_16.png	
IEV	   1	 103	  10	   0	1.313954e+03	  34	  34	8.102176e-01	2.778024e+01	1625	happy	happy_3.png	
IEV	   1	 104	  10	   0	1.320189e+03	  37	   0	7.933723e-01	2.938558e+01	1761	happy	happy_11.png	
IEV	   1	 105	  10	   0	1.327320e+03	  29	  29	8.197770e-01	2.354239e+01	1542	happy	happy_1.png	
IEV	   1	 106	  10	   0	1.333740e+03	  25	  25	8.434408e-01	2.088743e+01	1311	happy	happy_21.png	
IEV	   1	 107	  10	   0	1.340532e+03	  25	  25	8.638361e-01	2.176031e+01	1065	happy	happy_10.png	
IEV	   1	 108	  10	   0	1.346840e+03	  25	  25	8.608563e-01	2.128734e+01	1105	happy	happy_8.png	
IEV	   1	 109	  10	   0	1.352220e+03	  27	  27	8.656326e-01	2.325322e+01	1040	happy	happy_1.png	
IEV	   1	 110	  10	   0	1.358851e+03	  27	  27	8.574282e-01	2.344122e+01	1149	happy	happy_9.png	
IEV	   1	 111	  10	   0	1.364721e+03	  27	  27	8.671718e-01	2.304921e+01	1018	happy	happy_11.png	
IEV	   1	 112	  10	   0	1.371479e+03	  24	  24	8.529206e-01	2.058202e+01	1204	happy	happy_19.png	
IEV	   1	 113	  10	   0	1.377813e+03	  26	  26	8.576669e-01	2.255381e+01	1146	happy	happy_2.png	
IEV	   1	 114	  10	   0	1.384490e+03	  31	  31	8.498360e-01	2.606201e+01	1240	happy	happy_5.png	
IEV	   1	 115	  10	   0	1.390762e+03	  21	  21	8.701336e-01	1.829805e+01	 974	happy	happy_6.png	
IEV	   1	 116	  10	   0	1.397009e+03	  33	  33	8.369278e-01	2.750708e+01	1379	happy	happy_20.png	
IEV	   1	 117	  10	   0	1.402929e+03	  28	  28	8.429748e-01	2.347169e+01	1316	happy	happy_13.png	
IEV	   1	 118	  10	   0	1.409151e+03	  25	  25	8.590840e-01	2.151567e+01	1128	happy	happy_18.png	
IEV	   1	 119	  10	   0	1.415611e+03	  23	  23	8.687394e-01	2.023238e+01	 995	happy	happy_7.png	
IEV	   1	 120	  10	   0	1.422074e+03	  23	   0	8.677219e-01	2.037248e+01	1010	happy	happy_17.png	
IEV	   1	 121	  10	   0	1.428644e+03	  23	  23	8.519894e-01	1.984582e+01	1215	happy	happy_4.png	
IEV	   1	 122	  10	   0	1.435056e+03	  31	  31	8.002346e-01	2.474242e+01	1707	happy	happy_14.png	
IEV	   1	 123	  10	   0	1.442569e+03	  48	  48	7.131592e-01	3.454281e+01	2300	happy	happy_3.png	
IEV	   1	 124	  10	   0	1.450031e+03	  58	   0	6.599022e-01	3.833223e+01	2603	happy	happy_15.png	
IEV	   1	 125	  10	   0	1.456658e+03	  51	   0	7.087955e-01	3.628841e+01	2326	happy	happy_12.png	
IEV	   1	 126	  10	   0	1.464558e+03	  59	   0	6.815994e-01	4.025040e+01	2483	happy	happy_16.png	
CEVR	   1	 127	   9	   0	1.535903e+03	 120	 120	3.008829e-01	3.609735e+01	1996	fear	fear_10.png	
CEVR	   1	 128	   9	   0	1.542266e+03	 120	 120	3.144730e-01	3.762895e+01	2182	fear	fear_16.png	
CEVR	   1	 129	   9	   0	1.548754e+03	 127	   0	2.906194e-01	  37	1844	fear	fear_2.png	
CEVR	   1	 130	   9	   0	1.555613e+03	 126	   0	3.040620e-01	3.821625e+01	2041	fear	fear_15.png	
CEVR	   1	 131	   9	   0	1.562252e+03	 106	   0	3.452413e-01	3.665476e+01	2549	fear	fear_21.png	
CEVR	   1	 132	   9	   0	1.568969e+03	 156	   0	2.404382e-01	3.748088e+01	 914	fear	fear_5.png	
CEVR	   1	 133	   9	   0	1.576197e+03	  97	  97	3.741693e-01	3.625166e+01	2839	fear	fear_11.png	
CEVR	   1	 134	   9	   0	1.584480e+03	  79	  79	4.759280e-01	3.747593e+01	3579	fear	fear_8.png	
CEVR	   1	 135	   9	   0	1.591628e+03	 119	   0	2.986624e-01	3.550669e+01	1964	fear	fear_6.png	
CEVR	   1	 136	   9	   0	1.598805e+03	 108	   0	3.347983e-01	3.599560e+01	2432	fear	fear_18.png	
CEVR	   1	 137	   9	   0	1.605338e+03	 161	   0	2.327044e-01	3.746541e+01	 735	fear	fear_13.png	
CEVR	   1	 138	   9	   0	1.611155e+03	 145	   0	2.594151e-01	3.751883e+01	1308	fear	fear_1.png	
CEVR	   1	 139	   9	   0	1.618186e+03	 138	   0	2.711474e-01	3.754229e+01	1524	fear	fear_3.png	
CEVR	   1	 140	   9	   0	1.625407e+03	  90	  90	4.064658e-01	3.659353e+01	3114	fear	fear_20.png	
