#Subj:	11027
#Run:	1
#Age:	15
#Gender:	male
#16-Apr-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	  83	  11	   0	8.205900e+02	  86	  86	3.228031e-01	2.786225e+01	3452	fear	fear_14.png	
DEV	   1	  84	  11	   0	8.285735e+02	  88	   0	2.875916e-01	2.541030e+01	3908	fear	fear_15.png	
IEV	   1	  85	  10	   0	9.030763e+02	  17	  17	8.999659e-01	1.502324e+01	  18	happy	happy_19.png	
IEV	   1	  86	  10	   0	9.093752e+02	  24	  24	8.585361e-01	2.072714e+01	1135	happy	happy_18.png	
IEV	   1	  87	  10	   0	9.155865e+02	  41	  41	7.660194e-01	3.103740e+01	1961	happy	happy_12.png	
IEV	   1	  88	  10	   0	9.238313e+02	  71	   0	6.173760e-01	4.353037e+01	2828	happy	happy_14.png	
IEV	   1	  89	  10	   0	9.301226e+02	  28	  28	8.456489e-01	2.400588e+01	1287	happy	happy_17.png	
IEV	   1	  90	  10	   0	9.356413e+02	  21	  21	8.958053e-01	1.848124e+01	 376	happy	happy_5.png	
IEV	   1	  91	  10	   0	9.417248e+02	  19	   0	8.863689e-01	1.666334e+01	 672	happy	happy_8.png	
IEV	   1	  92	  10	   0	9.483596e+02	  33	  33	8.365329e-01	2.754966e+01	1383	happy	happy_13.png	
IEV	   1	  93	  10	   0	9.555833e+02	  41	  41	7.677445e-01	3.165696e+01	1949	happy	happy_6.png	
IEV	   1	  94	  10	   0	9.626375e+02	  38	  38	7.638483e-01	2.893129e+01	1976	happy	happy_15.png	
IEV	   1	  95	  10	   0	9.697086e+02	  49	  49	7.168192e-01	3.498190e+01	2278	happy	happy_2.png	
IEV	   1	  96	  10	   0	9.769069e+02	  60	  60	6.730102e-01	4.013262e+01	2531	happy	happy_7.png	
IEV	   1	  97	  10	   0	9.841206e+02	  70	  70	5.910838e-01	4.144981e+01	2962	happy	happy_4.png	
IEV	   1	  98	  10	   0	9.919845e+02	  85	  85	5.303001e-01	4.489620e+01	3262	happy	happy_10.png	
IEV	   1	  99	  10	   0	9.998285e+02	 108	   0	4.554158e-01	4.905429e+01	3622	happy	happy_21.png	
IEV	   1	 100	  10	   0	1.007893e+03	 112	 112	4.466387e-01	4.988883e+01	3664	happy	happy_20.png	
IEV	   1	 101	  10	   0	1.016292e+03	 147	   0	3.715140e-01	5.468095e+01	4026	happy	happy_9.png	
IEV	   1	 102	  10	   0	1.024542e+03	 109	 109	4.533258e-01	4.960068e+01	3632	happy	happy_16.png	
IEV	   1	 103	  10	   0	1.032040e+03	 115	 115	4.332730e-01	5.001818e+01	3728	happy	happy_3.png	
IEV	   1	 104	  10	   0	1.039285e+03	 126	 126	4.136849e-01	5.207153e+01	3822	happy	happy_11.png	
IEV	   1	 105	  10	   0	1.047614e+03	 138	   0	3.857102e-01	5.308252e+01	3957	happy	happy_1.png	
IEV	   1	 106	  10	   0	1.055251e+03	 118	 118	4.238875e-01	4.998821e+01	3773	happy	happy_21.png	
IEV	   1	 107	  10	   0	1.063370e+03	 119	 119	4.249297e-01	5.036878e+01	3768	happy	happy_10.png	
