#Subj:	10918
#Run:	1
#Age:	23
#Gender:	male
#22-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
CEVR	1	129	4	0	1.160847e+03	116	0	3.049929e-01	3.547504e+01	2054	scram	scram_4.png
CEVR	1	130	4	0	1.167635e+03	126	0	2.941176e-01	37	1897	scram	scram_9.png
CEVR	1	131	4	0	1.174729e+03	101	0	3.815557e-01	3.852622e+01	2906	scram	scram_19.png
CEVR	1	132	4	0	1.182429e+03	92	0	4.072327e-01	3.740723e+01	3120	scram	scram_5.png
CEVR	1	133	4	0	1.188010e+03	175	0	2.151163e-01	3.764535e+01	280	scram	scram_21.png
CEVR	1	134	4	0	1.193710e+03	156	0	2.320373e-01	3.630389e+01	719	scram	scram_3.png
CEVR	1	135	4	0	1.199671e+03	143	143	2.664061e-01	3.806562e+01	1439	scram	scram_14.png
CEVR	1	136	4	0	1.206134e+03	133	133	2.781357e-01	3.700000e+01	1644	scram	scram_17.png
CEVR	1	137	4	0	1.213931e+03	114	0	3.390940e-01	3.869547e+01	2481	scram	scram_12.png
CEVR	1	138	4	0	1.222032e+03	80	0	4.653252e-01	37	3517	scram	scram_20.png
CEVR	1	139	4	0	1.228864e+03	143	0	2.516518e-01	3.599339e+01	1154	scram	scram_13.png
CEVR	1	140	4	0	1.235144e+03	139	139	2.577627e-01	3.571119e+01	1276	scram	scram_8.png
CEVR	1	141	4	0	1.240884e+03	146	146	2.536232e-01	37	1194	scram	scram_18.png
CEVR	1	142	4	0	1.247740e+03	148	0	2.552227e-01	3.776567e+01	1226	scram	scram_10.png
CEVR	1	143	4	0	1.254593e+03	153	153	2.453116e-01	3.749062e+01	1021	scram	scram_15.png
CEVR	1	144	4	0	1.260974e+03	151	0	2.478469e-01	3.749569e+01	1075	scram	scram_16.png
CEVR	1	145	4	0	1.267299e+03	147	0	2.610361e-01	3.830518e+01	1339	scram	scram_1.png
CEVR	1	146	4	0	1.274217e+03	139	0	2.725742e-01	3.781772e+01	1549	scram	scram_7.png
CEVR	1	147	4	0	1.280242e+03	163	0	2.257277e-01	3.677427e+01	563	scram	scram_6.png
CEVR	1	148	4	0	1.287544e+03	116	116	3.095124e-01	3.576195e+01	2116	scram	scram_16.png
CEVR	1	149	4	0	1.295620e+03	89	89	4.001854e-01	3.579944e+01	3064	scram	scram_15.png
CEVR	1	150	4	0	1.302019e+03	151	0	2.494702e-01	3.774841e+01	1109	scram	scram_8.png
CEVR	1	151	4	0	1.308617e+03	133	0	2.691748e-01	3.592330e+01	1489	scram	scram_4.png
CEVR	1	152	4	0	1.314922e+03	142	0	2.601446e-01	37	1322	scram	scram_1.png
CEVR	1	153	4	0	1.321687e+03	135	0	2.778970e-01	3.755579e+01	1640	scram	scram_5.png
CEVR	1	154	4	0	1.328606e+03	117	0	3.119730e-01	3.637605e+01	2149	scram	scram_9.png
CEVR	1	155	4	0	1.335253e+03	106	0	3.322217e-01	3.533889e+01	2402	scram	scram_10.png
CEVR	1	156	4	0	1.342180e+03	87	87	4.130781e-01	3.576077e+01	3165	scram	scram_21.png
CEVR	1	157	4	0	1.349203e+03	140	140	2.618277e-01	3.673817e+01	1354	scram	scram_18.png
CEVR	1	158	4	0	1.355409e+03	142	0	2.599880e-01	37	1319	scram	scram_11.png
CEVR	1	159	4	0	1.361789e+03	149	0	2.573529e-01	3.828676e+01	1268	scram	scram_2.png
CEVR	1	160	4	0	1.368432e+03	130	0	2.751806e-01	3.589928e+01	1594	scram	scram_7.png
CEVR	1	161	4	0	1.375418e+03	90	0	4.021739e-01	3.619565e+01	3080	scram	scram_13.png
CEVR	1	162	4	0	1.382914e+03	97	0	3.800998e-01	3.700000e+01	2893	scram	scram_3.png
CEVR	1	163	4	0	1.388843e+03	169	0	2.180135e-01	3.678199e+01	360	scram	scram_14.png
CEVR	1	164	4	0	1.395263e+03	140	0	2.613522e-01	3.647730e+01	1345	scram	scram_19.png
CEVR	1	165	4	0	1.401074e+03	138	0	2.714316e-01	3.754286e+01	1529	scram	scram_17.png
CEVR	1	166	4	0	1.408073e+03	145	0	2.592074e-01	3.751841e+01	1304	scram	scram_6.png
CEVR	1	167	4	0	1.414688e+03	133	133	2.711474e-01	3.618656e+01	1524	scram	scram_20.png
CEVR	1	168	4	0	1.422222e+03	140	140	2.739581e-01	3.836979e+01	1573	scram	scram_12.png
CEV	1	169	5	0	1.492440e+03	45	45	7.441429e-01	3.327929e+01	1091	happy	happy_19.png
CEV	1	170	5	0	1.499074e+03	64	0	6.185714e-01	3.947429e+01	1970	happy	happy_15.png
CEV	1	171	5	0	1.506214e+03	75	75	4.737143e-01	3.557886e+01	2984	happy	happy_18.png
CEV	1	172	5	0	1.512440e+03	45	0	8.207143e-01	37	555	happy	happy_13.png
CEV	1	173	5	0	1.518943e+03	51	0	6.845714e-01	3.494629e+01	1508	happy	happy_8.png
CEV	1	174	5	0	1.526499e+03	68	68	5.552857e-01	3.755529e+01	2413	happy	happy_11.png
CEV	1	175	5	0	1.533459e+03	87	0	4.108571e-01	3.576743e+01	3424	happy	happy_12.png
CEV	1	176	5	0	1.541103e+03	78	78	4.731429e-01	37	2988	happy	happy_7.png
CEV	1	177	5	0	1.547656e+03	50	50	7.561429e-01	3.775614e+01	1007	happy	happy_3.png
CEV	1	178	5	0	1.554058e+03	42	42	8.564286e-01	3.614357e+01	305	happy	happy_20.png
CEV	1	179	5	0	1.561704e+03	101	101	3.582857e-01	3.628343e+01	3792	happy	happy_9.png
CEV	1	180	5	0	1.569709e+03	109	109	3.415714e-01	3.734157e+01	3909	happy	happy_17.png
CEV	1	181	5	0	1.577159e+03	107	0	3.572857e-01	3.807186e+01	3799	happy	happy_6.png
CEV	1	182	5	0	1.584363e+03	110	0	3.418571e-01	3.768371e+01	3907	happy	happy_2.png
CEV	1	183	5	0	1.592604e+03	79	79	4.741429e-01	3.747414e+01	2981	happy	happy_4.png
CEV	1	184	5	0	1.600608e+03	85	0	4.570000e-01	3.882800e+01	3101	happy	happy_5.png
CEV	1	185	5	0	1.608494e+03	110	110	3.470000e-01	3.804100e+01	3871	happy	happy_1.png
CEV	1	186	5	0	1.615858e+03	106	106	3.535714e-01	3.735357e+01	3825	happy	happy_14.png
CEV	1	187	5	0	1.623747e+03	106	106	3.465714e-01	3.665343e+01	3874	happy	happy_16.png
CEV	1	188	5	0	1.631189e+03	100	100	3.600000e-01	3.592000e+01	3780	happy	happy_10.png
CEV	1	189	5	0	1.639065e+03	105	105	3.502857e-01	3.664971e+01	3848	happy	happy_21.png
CEV	1	190	5	0	1.647052e+03	108	0	3.471429e-01	3.734714e+01	3870	happy	happy_9.png
CEV	1	191	5	0	1.654942e+03	109	0	3.464286e-01	3.769286e+01	3875	happy	happy_7.png
CEV	1	192	5	0	1.661918e+03	107	107	3.502857e-01	3.735029e+01	3848	happy	happy_18.png
CEV	1	193	5	0	1.670003e+03	102	102	3.481429e-01	3.560743e+01	3863	happy	happy_15.png
CEV	1	194	5	0	1.677235e+03	111	0	3.345714e-01	3.700000e+01	3958	happy	happy_17.png
CEV	1	195	5	0	1.685190e+03	103	0	3.567143e-01	3.664329e+01	3803	happy	happy_3.png
CEV	1	196	5	0	1.692264e+03	107	0	3.514286e-01	3.770286e+01	3840	happy	happy_5.png
CEV	1	197	5	0	1.700091e+03	101	101	3.645714e-01	37	3748	happy	happy_2.png
CEV	1	198	5	0	1.707534e+03	99	0	3.605714e-01	3.555771e+01	3776	happy	happy_13.png
CEV	1	199	5	0	1.715236e+03	110	0	3.468571e-01	3.804057e+01	3872	happy	happy_12.png
CEV	1	200	5	0	1.722718e+03	94	94	3.777143e-01	3.548914e+01	3656	happy	happy_11.png
CEV	1	201	5	0	1.731083e+03	102	102	3.540000e-01	3.593800e+01	3822	happy	happy_4.png
CEV	1	202	5	0	1.739725e+03	101	0	3.610000e-01	3.663900e+01	3773	happy	happy_19.png
CEV	1	203	5	0	1.747604e+03	106	0	3.501429e-01	3.700000e+01	3849	happy	happy_6.png
CEV	1	204	5	0	1.755755e+03	103	0	3.584286e-01	37	3791	happy	happy_16.png
CEV	1	205	5	0	1.763748e+03	108	0	3.462857e-01	3.734629e+01	3876	happy	happy_21.png
CEV	1	206	5	0	1.771776e+03	98	0	3.651429e-01	3.590457e+01	3744	happy	happy_8.png
CEV	1	207	5	0	1.778819e+03	101	0	3.605714e-01	3.627886e+01	3776	happy	happy_10.png
CEV	1	208	5	0	1.786232e+03	102	102	3.694286e-01	3.773886e+01	3714	happy	happy_1.png
CEV	1	209	5	0	1.793334e+03	97	97	3.725714e-01	3.625486e+01	3692	happy	happy_20.png
CEV	1	210	5	0	1.801373e+03	104	0	3.621429e-01	3.772429e+01	3765	happy	happy_14.png
IEV	1	211	6	0	1.870844e+03	22	22	8.644165e-01	1.909044e+01	1057	scram	scram_1.png
IEV	1	212	6	0	1.877617e+03	44	44	7.558986e-01	3.340384e+01	2030	scram	scram_2.png
IEV	1	213	6	0	1.884559e+03	74	74	5.894947e-01	4.390326e+01	2970	scram	scram_20.png
IEV	1	214	6	0	1.891908e+03	142	142	3.817932e-01	5.436337e+01	3976	scram	scram_19.png
IEV	1	215	6	0	1.897775e+03	19	19	8.885464e-01	1.717238e+01	618	scram	scram_21.png
IEV	1	216	6	0	1.904870e+03	31	31	8.269821e-01	2.524556e+01	1476	scram	scram_16.png
IEV	1	217	6	0	1.911531e+03	51	0	6.947678e-01	3.520818e+01	2408	scram	scram_11.png
IEV	1	218	6	0	1.918943e+03	102	102	4.792321e-01	4.892128e+01	3508	scram	scram_10.png
IEV	1	219	6	0	1.926681e+03	134	0	3.850913e-01	5.156366e+01	3960	scram	scram_9.png
IEV	1	220	6	0	1.932052e+03	17	17	8.984017e-01	1.525130e+01	227	scram	scram_3.png
IEV	1	221	6	0	1.940031e+03	124	0	4.101503e-01	5.097304e+01	3839	scram	scram_13.png
IEV	1	222	6	0	1.948038e+03	128	0	3.981149e-01	5.105118e+01	3897	scram	scram_15.png
IEV	1	223	6	0	1.956774e+03	133	0	3.863292e-01	5.151566e+01	3954	scram	scram_17.png
IEV	1	224	6	0	1.963362e+03	76	0	5.714821e-01	4.317821e+01	3060	scram	scram_8.png
IEV	1	225	6	0	1.970818e+03	81	81	5.440581e-01	4.415206e+01	3195	scram	scram_5.png
IEV	1	226	6	0	1.978128e+03	98	0	4.806930e-01	4.693261e+01	3501	scram	scram_7.png
IEV	1	227	6	0	1.985780e+03	109	0	4.629396e-01	5.056741e+01	3586	scram	scram_4.png
IEV	1	228	6	0	1.993772e+03	127	0	4.064111e-01	5.152893e+01	3857	scram	scram_6.png
IEV	1	229	6	0	2.000913e+03	72	0	5.995896e-01	4.333209e+01	2919	scram	scram_18.png
IEV	1	230	6	0	2.008534e+03	81	0	5.623902e-01	4.537792e+01	3105	scram	scram_14.png
IEV	1	231	6	0	2.016549e+03	129	0	3.956299e-01	5.115024e+01	3909	scram	scram_12.png
IEV	1	232	6	0	2.025222e+03	122	122	4.128530e-01	5.045129e+01	3826	scram	scram_15.png
IEV	1	233	6	0	2.033843e+03	134	0	3.931469e-01	5.282121e+01	3921	scram	scram_19.png
IEV	1	234	6	0	2.042268e+03	134	0	3.914927e-01	5.248831e+01	3929	scram	scram_5.png
IEV	1	235	6	0	2.050315e+03	124	124	4.240959e-01	5.252392e+01	3772	scram	scram_6.png
IEV	1	236	6	0	2.057528e+03	118	118	4.382832e-01	5.155748e+01	3704	scram	scram_21.png
IEV	1	237	6	0	2.065250e+03	136	0	3.933538e-01	5.360057e+01	3920	scram	scram_11.png
IEV	1	238	6	0	2.072455e+03	128	0	3.999798e-01	5.137643e+01	3888	scram	scram_20.png
IEV	1	239	6	0	2.080124e+03	125	0	4.163897e-01	5.196972e+01	3809	scram	scram_16.png
IEV	1	240	6	0	2.087753e+03	108	108	4.740125e-01	5.105100e+01	3533	scram	scram_10.png
IEV	1	241	6	0	2.095573e+03	115	115	4.357778e-01	4.991159e+01	3716	scram	scram_1.png
IEV	1	242	6	0	2.103241e+03	128	0	4.161816e-01	5.322613e+01	3810	scram	scram_12.png
IEV	1	243	6	0	2.111347e+03	114	0	4.418336e-01	5.053497e+01	3687	scram	scram_14.png
IEV	1	244	6	0	2.118588e+03	82	0	5.518209e-01	4.537857e+01	3157	scram	scram_4.png
IEV	1	245	6	0	2.125906e+03	79	0	5.632005e-01	4.477185e+01	3101	scram	scram_7.png
IEV	1	246	6	0	2.134314e+03	115	0	4.414159e-01	5.055221e+01	3689	scram	scram_8.png
IEV	1	247	6	0	2.142016e+03	111	111	4.441315e-01	4.910746e+01	3676	scram	scram_9.png
IEV	1	248	6	0	2.149657e+03	116	116	4.274316e-01	4.940951e+01	3756	scram	scram_13.png
IEV	1	249	6	0	2.156374e+03	115	0	4.378656e-01	5.026013e+01	3706	scram	scram_2.png
IEV	1	250	6	0	2.164171e+03	112	0	4.458029e-01	4.992453e+01	3668	scram	scram_18.png
IEV	1	251	6	0	2.172352e+03	127	0	4.113975e-01	5.215707e+01	3833	scram	scram_17.png
IEV	1	252	6	0	2.179628e+03	90	0	5.379084e-01	4.825257e+01	3225	scram	scram_3.png
#22-May-2013
CEVR	2	253	7	0	1.359990e+01	122	0	3.078203e-01	3.761564e+01	2093	happy	happy_5.png
CEVR	2	254	7	0	1.960482e+01	148	148	2.481318e-01	3.675187e+01	1081	happy	happy_3.png
CEVR	2	255	7	0	2.742163e+01	95	0	3.814433e-01	3.623711e+01	2905	happy	happy_10.png
CEVR	2	256	7	0	3.316449e+01	162	162	2.254919e-01	3.654902e+01	557	happy	happy_1.png
CEVR	2	257	7	0	3.975258e+01	182	0	2.070675e-01	3.762120e+01	46	happy	happy_9.png
CEVR	2	258	7	0	4.596567e+01	170	0	2.231220e-01	3.789249e+01	496	happy	happy_7.png
CEVR	2	259	7	0	5.170736e+01	161	0	2.334595e-01	3.770038e+01	753	happy	happy_14.png
