#Subj:	1000
#Run:	1
#Age:	30
#Gender:	male
#06-Dec-2012
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
DEV	   1	 201	   6	   0	1.834489e+03	  72	  72	6.228010e-01	4.484153e+01	1108	scram	scram_14.png	
DEV	   1	 202	   6	   0	1.840772e+03	  70	  70	7.503546e-01	5.279260e+01	 556	scram	scram_2.png	
DEV	   1	 203	   6	   0	1.847567e+03	  76	   0	5.681375e-01	4.341732e+01	1384	scram	scram_18.png	
DEV	   1	 204	   6	   0	1.854368e+03	  78	   0	4.927155e-01	3.861101e+01	1831	scram	scram_6.png	
DEV	   1	 205	   6	   0	1.862229e+03	  80	   0	4.685082e-01	3.748190e+01	1998	scram	scram_3.png	
DEV	   1	 206	   6	   0	1.868691e+03	  77	   0	4.346157e-01	3.343328e+01	2259	scram	scram_8.png	
DEV	   1	 207	   6	   0	1.876499e+03	  79	   0	3.994614e-01	3.153134e+01	2573	scram	scram_19.png	
DEV	   1	 208	   6	   0	1.884324e+03	  84	  84	3.698936e-01	3.100861e+01	2880	scram	scram_17.png	
DEV	   1	 209	   6	   0	1.892872e+03	  81	  81	3.465886e-01	2.792239e+01	3152	scram	scram_7.png	
DEV	   1	 210	   6	   0	1.901658e+03	  86	   0	3.124122e-01	2.675293e+01	3587	scram	scram_16.png	
DEV	   1	 211	   6	   0	1.909370e+03	  82	   0	2.928368e-01	2.407383e+01	3841	scram	scram_12.png	
DEV	   1	 212	   6	   0	1.915383e+03	  72	  72	7.787207e-01	5.640398e+01	 445	scram	scram_20.png	
DEV	   1	 213	   6	   0	1.922565e+03	  83	   0	3.608063e-01	2.998836e+01	2983	scram	scram_15.png	
DEV	   1	 214	   6	   0	1.930058e+03	  87	  87	3.417102e-01	2.963244e+01	3212	scram	scram_11.png	
DEV	   1	 215	   6	   0	1.938013e+03	  82	   0	3.486449e-01	2.876264e+01	3127	scram	scram_1.png	
DEV	   1	 216	   6	   0	1.945862e+03	  83	   0	3.327867e-01	2.762140e+01	3324	scram	scram_4.png	
DEV	   1	 217	   6	   0	1.953828e+03	  79	   0	3.821084e-01	3.036061e+01	2748	scram	scram_10.png	
DEV	   1	 218	   6	   0	1.962025e+03	  82	  82	3.577111e-01	2.940818e+01	3019	scram	scram_9.png	
DEV	   1	 219	   6	   0	1.969861e+03	  80	   0	3.315281e-01	2.653551e+01	3340	scram	scram_5.png	
DEV	   1	 220	   6	   0	1.978390e+03	  77	  77	5.334442e-01	4.124086e+01	1578	scram	scram_13.png	
DEV	   1	 221	   6	   0	1.985226e+03	  74	   0	5.872213e-01	4.341251e+01	1284	scram	scram_1.png	
DEV	   1	 222	   6	   0	1.992715e+03	  79	   0	3.593398e-01	2.844565e+01	3000	scram	scram_16.png	
