#Subj:	10997
#Run:	1
#Age:	15
#Gender:	female
#10-May-2013
Func	Run	Trial	Block	Null	trialStartTime	Mag	ScoreInc	Freq	EV	RT	Emotion	Image
IEV	1	118	10	0	9.746377e+02	18	0	8.916801e-01	1.571103e+01	529	happy	happy_18.png
IEV	1	119	10	0	9.825092e+02	124	0	4.045428e-01	4.998307e+01	3866	happy	happy_7.png
IEV	1	120	10	0	9.886078e+02	21	21	8.969565e-01	1.914269e+01	319	happy	happy_17.png
IEV	1	121	10	0	9.946889e+02	13	13	8.975487e-01	1.184012e+01	285	happy	happy_4.png
IEV	1	122	10	0	1.001255e+03	41	41	7.522990e-01	3.068558e+01	2054	happy	happy_14.png
IEV	1	123	10	0	1.007909e+03	38	38	7.560477e-01	2.885544e+01	2029	happy	happy_3.png
IEV	1	124	10	0	1.015139e+03	42	42	7.325907e-01	3.084189e+01	2181	happy	happy_15.png
IEV	1	125	10	0	1.020777e+03	18	18	8.953532e-01	1.588616e+01	396	happy	happy_12.png
IEV	1	126	10	0	1.028847e+03	71	0	6.109612e-01	4.328490e+01	2861	happy	happy_16.png
CEVR	1	127	9	0	1.097791e+03	168	0	2.260429e-01	3.790417e+01	571	fear	fear_10.png
CEVR	1	128	9	0	1.104945e+03	73	73	5.234438e-01	3.804689e+01	3826	fear	fear_16.png
CEVR	1	129	9	0	1.112437e+03	64	0	5.400334e-01	3.429983e+01	3902	fear	fear_2.png
CEVR	1	130	9	0	1.118161e+03	169	0	2.183075e-01	37	368	fear	fear_15.png
CEVR	1	131	9	0	1.123633e+03	177	0	2.144750e-01	3.785790e+01	262	fear	fear_21.png
CEVR	1	132	9	0	1.130060e+03	170	0	2.184179e-01	3.721842e+01	371	fear	fear_5.png
CEVR	1	133	9	0	1.137710e+03	74	0	5.217566e-01	3.856527e+01	3818	fear	fear_11.png
CEVR	1	134	9	0	1.145683e+03	89	89	4.001854e-01	3.579944e+01	3064	fear	fear_8.png
CEVR	1	135	9	0	1.153350e+03	97	97	3.984615e-01	3.859385e+01	3050	fear	fear_6.png
CEVR	1	136	9	0	1.159717e+03	156	156	2.375275e-01	37	848	fear	fear_18.png
CEVR	1	137	9	0	1.166404e+03	154	0	2.485605e-01	3.824280e+01	1090	fear	fear_13.png
CEVR	1	138	9	0	1.171754e+03	168	0	2.200884e-01	3.700000e+01	416	fear	fear_1.png
CEVR	1	139	9	0	1.178431e+03	151	0	2.384899e-01	3.604604e+01	870	fear	fear_3.png
CEVR	1	140	9	0	1.185040e+03	120	120	2.964744e-01	3.551763e+01	1932	fear	fear_20.png
CEVR	1	141	9	0	1.191198e+03	122	122	3.034208e-01	37	2032	fear	fear_17.png
CEVR	1	142	9	0	1.199202e+03	94	0	4.073608e-01	3.822208e+01	3121	fear	fear_19.png
CEVR	1	143	9	0	1.206291e+03	94	94	4.029247e-01	3.780585e+01	3086	fear	fear_12.png
CEVR	1	144	9	0	1.214083e+03	93	0	4.044347e-01	3.780887e+01	3098	fear	fear_7.png
CEVR	1	145	9	0	1.219755e+03	161	0	2.376147e-01	3.818807e+01	850	fear	fear_9.png
CEVR	1	146	9	0	1.225756e+03	168	0	2.238161e-01	3.767145e+01	514	fear	fear_4.png
CEVR	1	147	9	0	1.231653e+03	154	0	2.394158e-01	3.676058e+01	891	fear	fear_14.png
CEVR	1	148	9	0	1.238433e+03	163	163	2.222032e-01	3.611119e+01	472	fear	fear_21.png
CEVR	1	149	9	0	1.244608e+03	164	0	2.218605e-01	3.633442e+01	463	fear	fear_7.png
CEVR	1	150	9	0	1.251206e+03	151	0	2.493261e-01	3.774798e+01	1106	fear	fear_18.png
CEVR	1	151	9	0	1.258900e+03	65	65	5.391341e-01	3.484346e+01	3898	fear	fear_3.png
